age,mass,luminosity,temperature,gravity,radius
0.004,0.002,-4.92,864.0,3.359,0.1549
0.004,0.003,-4.538,1063.0,3.514,0.1586
0.004,0.004,-4.255,1232.0,3.613,0.1635
0.004,0.005,-4.0489999999999995,1369.0,3.6860000000000004,0.1679
0.004,0.006,-3.883,1489.0,3.745,0.172
0.004,0.006999999999999999,-3.79,1556.0,3.7960000000000003,0.1752
0.004,0.008,-3.623,1700.0,3.841,0.1778
0.004,0.009000000000000001,-3.505,1803.0,3.8760000000000003,0.1811
0.004,0.01,-3.3560000000000003,1943.0,3.903,0.1851
0.004,0.011000000000000001,-3.263,2027.0,3.925,0.1893
0.004,0.012,-3.1710000000000003,2112.0,3.9419999999999997,0.1937
0.004,0.013000000000000001,-3.094,2183.0,3.9560000000000004,0.1984
0.004,0.013999999999999999,-3.02,2247.0,3.966,0.2037
0.004,0.015,-2.949,2307.0,3.971,0.2097
0.004,0.016,-2.878,2364.0,3.969,0.2169
0.004,0.017,-2.804,2419.0,3.9619999999999997,0.2255
