mass,age,temperature,luminosity,radius,gravity,metallicity,chemistry,eos
0.066,0.366524124,2473.812115,-3.43671783,0.10431153,5.22129456,0,ceq,C2019
0.066,0.464158883,2363.920683,-3.55621349,0.09955175,5.26186158,0,ceq,C2019
0.066,0.587801607,2244.859437,-3.6816209,0.09555073,5.29749175,0,ceq,C2019
0.066,0.744380301,2119.40894,-3.81324224,0.09212392,5.32921412,0,ceq,C2019
0.066,0.942668455,1976.314295,-3.96175424,0.08929906,5.35626521,0,ceq,C2019
0.066,1.19377664,1832.222256,-4.1160587,0.08698446,5.37907538,0,ceq,C2019
0.066,1.51177507,1694.015455,-4.27114853,0.0851177,5.39791846,0,ceq,C2019
0.066,1.91448198,1575.001754,-4.413601,0.08357176,5.41383915,0,ceq,C2019
0.066,2.42446202,1476.784125,-4.53956692,0.08222449,5.42795581,0,ceq,C2019
0.066,3.07029063,1384.173364,-4.66527425,0.08098586,5.44113984,0,ceq,C2019
0.066,3.88815518,1287.922408,-4.80221539,0.07989954,5.45286961,0,ceq,C2019
0.066,4.92388263,1219.212273,-4.90804101,0.0789311,5.46346188,0,ceq,C2019
0.066,6.23550734,1162.923956,-5.00089679,0.07796003,5.47421417,0,ceq,C2019
0.066,7.89652287,1105.981343,-5.0997301,0.07692439,5.48583009,0,ceq,C2019
0.066,10,1045.369379,-5.20982165,0.07585432,5.49799756,0,ceq,C2019
0.067,0.001,3071.849964,-1.36705988,0.73298571,3.53429858,0,ceq,C2019
0.067,0.00126638,3071.991431,-1.37766476,0.72400876,3.54500154,0,ceq,C2019
0.067,0.001603719,3072.327908,-1.39083322,0.71297183,3.55834458,0,ceq,C2019
0.067,0.002030918,3072.990908,-1.41205768,0.69546092,3.57994373,0,ceq,C2019
0.067,0.002571914,3074.772947,-1.45424277,0.6617298,3.62312787,0,ceq,C2019
0.067,0.003257021,3082.369628,-1.56456847,0.57992139,3.7377509,0,ceq,C2019
0.067,0.004124626,3098.263807,-1.69746711,0.49256389,3.87956701,0,ceq,C2019
0.067,0.005223345,3110.318388,-1.80888018,0.42990529,3.99774641,0,ceq,C2019
0.067,0.006614741,3102.067866,-1.91599295,0.38205538,4.10023667,0,ceq,C2019
0.067,0.008376776,3092.740277,-2.01334202,0.3436095,4.19236174,0,ceq,C2019
0.067,0.010608184,3081.347082,-2.10487062,0.31153465,4.27747732,0,ceq,C2019
0.067,0.013433993,3069.58302,-2.19155651,0.28410992,4.35751632,0,ceq,C2019
0.067,0.017012543,3059.259327,-2.27369586,0.260223,4.4338004,0,ceq,C2019
0.067,0.021544347,3044.886366,-2.35581062,0.23899033,4.50773032,0,ceq,C2019
0.067,0.027283334,3022.287076,-2.44017993,0.22011958,4.57917358,0,ceq,C2019
0.067,0.034551073,3000.723851,-2.52129403,0.20338712,4.64784492,0,ceq,C2019
0.067,0.043754794,2974.237082,-2.60344398,0.18834283,4.71459342,0,ceq,C2019
0.067,0.055410203,2940.493006,-2.68815744,0.17478443,4.77948515,0,ceq,C2019
0.067,0.070170383,2906.379443,-2.7711447,0.16261065,4.84219178,0,ceq,C2019
0.067,0.088862382,2875.370896,-2.85102114,0.15153943,4.90343779,0,ceq,C2019
0.067,0.112533558,2834.716714,-2.93577111,0.14142253,4.96345184,0,ceq,C2019
0.067,0.142510267,2785.184047,-3.02410372,0.13233098,5.02116595,0,ceq,C2019
0.067,0.180472177,2734.234797,-3.11172275,0.12413213,5.07672128,0,ceq,C2019
0.067,0.228546386,2666.820499,-3.2079735,0.11680242,5.12958707,0,ceq,C2019
0.067,0.289426612,2586.443412,-3.31023594,0.11038398,5.17867885,0,ceq,C2019
0.067,0.366524124,2495.735731,-3.41760113,0.1047683,5.22403027,0,ceq,C2019
0.067,0.464158883,2391.529624,-3.53264016,0.09994189,5.26499461,0,ceq,C2019
0.067,0.587801607,2271.276633,-3.65830962,0.09587907,5.30104164,0,ceq,C2019
0.067,0.744380301,2152.927451,-3.78328064,0.09241244,5.33302837,0,ceq,C2019
0.067,0.942668455,2011.891095,-3.92858172,0.08952217,5.36062833,0,ceq,C2019
0.067,1.19377664,1875.544716,-4.0737638,0.08715413,5.38391346,0,ceq,C2019
0.067,1.51177507,1734.035581,-4.22932788,0.08524088,5.40319332,0,ceq,C2019
0.067,1.91448198,1611.891571,-4.3724046,0.08366733,5.41937733,0,ceq,C2019
0.067,2.42446202,1510.417128,-4.49944317,0.08231971,5.43348142,0,ceq,C2019
0.067,3.07029063,1422.565697,-4.61664083,0.08108925,5.4465625,0,ceq,C2019
0.067,3.88815518,1326.509968,-4.75007617,0.07997756,5.45855275,0,ceq,C2019
0.067,4.92388263,1248.675402,-4.86573387,0.07900535,5.46917603,0,ceq,C2019
0.067,6.23550734,1190.826327,-4.95853617,0.07806443,5.47958261,0,ceq,C2019
0.067,7.89652287,1136.506339,-5.05124837,0.07702944,5.49117557,0,ceq,C2019
0.067,10,1075.45218,-5.15987505,0.07590996,5.50389155,0,ceq,C2019
0.068,0.001,3077.442874,-1.35451733,0.74096006,3.53133413,0,ceq,C2019
0.068,0.00126638,3077.513736,-1.36518059,0.7318605,3.54206698,0,ceq,C2019
0.068,0.001603719,3077.767896,-1.37874602,0.72041436,3.55575879,0,ceq,C2019
0.068,0.002030918,3078.331797,-1.40080596,0.70208159,3.57814832,0,ceq,C2019
0.068,0.002571914,3080.122575,-1.44531998,0.66623084,3.62367384,0,ceq,C2019
0.068,0.003257021,3088.053938,-1.56094628,0.58020467,3.74376125,0,ceq,C2019
0.068,0.004124626,3104.348621,-1.69148109,0.49402446,3.88342633,0,ceq,C2019
0.068,0.005223345,3116.511453,-1.8017336,0.43174021,4.00048076,0,ceq,C2019
0.068,0.006614741,3107.63013,-1.90842264,0.38402817,4.10219885,0,ceq,C2019
0.068,0.008376776,3098.374732,-2.00521703,0.34558221,4.19382321,0,ceq,C2019
0.068,0.010608184,3087.205367,-2.09625589,0.31344784,4.27859315,0,ceq,C2019
0.068,0.013433993,3075.272479,-2.18280313,0.28592441,4.35842213,0,ceq,C2019
0.068,0.017012543,3064.930577,-2.26477347,0.26193504,4.4345383,0,ceq,C2019
0.068,0.021544347,3051.458034,-2.34620736,0.24060912,4.50829913,0,ceq,C2019
0.068,0.027283334,3029.434951,-2.43025243,0.22160455,4.57976845,0,ceq,C2019
0.068,0.034551073,3007.843761,-2.5114158,0.20474407,4.64850262,0,ceq,C2019
0.068,0.043754794,2982.741069,-2.59277477,0.18958451,4.71532013,0,ceq,C2019
0.068,0.055410203,2950.140471,-2.67690986,0.17590651,4.78036184,0,ceq,C2019
0.068,0.070170383,2915.036082,-2.76063528,0.16361126,4.8432974,0,ceq,C2019
0.068,0.088862382,2884.867188,-2.84014417,0.15244406,4.90470218,0,ceq,C2019
0.068,0.112533558,2846.566261,-2.92348283,0.1422463,4.96484121,0,ceq,C2019
0.068,0.142510267,2796.561892,-3.01230234,0.13305381,5.02286848,0,ceq,C2019
0.068,0.180472177,2747.898212,-3.0982913,0.12482032,5.07835273,0,ceq,C2019
0.068,0.228546386,2683.427086,-3.19270897,0.11740702,5.13153523,0,ceq,C2019
0.068,0.289426612,2604.803487,-3.29376817,0.11091308,5.18095934,0,ceq,C2019
0.068,0.366524124,2517.259727,-3.39876754,0.1052392,5.22656857,0,ceq,C2019
0.068,0.464158883,2416.746285,-3.51083114,0.10035606,5.26783658,0,ceq,C2019
0.068,0.587801607,2297.914713,-3.63486112,0.09623402,5.30426642,0,ceq,C2019
0.068,0.744380301,2185.152941,-3.75440975,0.09273985,5.33639163,0,ceq,C2019
0.068,0.942668455,2049.550126,-3.89374704,0.08979023,5.36446558,0,ceq,C2019
0.068,1.19377664,1918.26097,-4.03242546,0.0873784,5.38811515,0,ceq,C2019
0.068,1.51177507,1776.225555,-4.185804,0.08541345,5.40787088,0,ceq,C2019
0.068,1.91448198,1654.230113,-4.3258384,0.08381197,5.42431105,0,ceq,C2019
0.068,2.42446202,1550.135168,-4.45287051,0.08246275,5.43840751,0,ceq,C2019
0.068,3.07029063,1461.877374,-4.5675349,0.08125194,5.45125571,0,ceq,C2019
0.068,3.88815518,1372.951781,-4.68866155,0.08012915,5.46334207,0,ceq,C2019
0.068,4.92388263,1285.40352,-4.81385382,0.07914294,5.47409873,0,ceq,C2019
0.068,6.23550734,1222.608851,-4.91088356,0.07823629,5.4841066,0,ceq,C2019
0.068,7.89652287,1169.9367,-4.99842801,0.07724818,5.49514659,0,ceq,C2019
0.068,10,1111.028342,-5.10122019,0.07609595,5.50820009,0,ceq,C2019
0.069,0.001,3083.045967,-1.34218071,0.74880569,3.52852567,0,ceq,C2019
0.069,0.00126638,3083.116958,-1.35292759,0.73957307,3.53930153,0,ceq,C2019
0.069,0.001603719,3083.258944,-1.36690284,0.72769588,3.55336358,0,ceq,C2019
0.069,0.002030918,3083.732924,-1.38991391,0.70844799,3.57664768,0,ceq,C2019
0.069,0.002571914,3085.558754,-1.43711137,0.67019742,3.62485804,0,ceq,C2019
0.069,0.003257021,3093.768885,-1.55771816,0.58021564,3.75008481,0,ceq,C2019
0.069,0.004124626,3110.451767,-1.68580425,0.49531919,3.8874959,0,ceq,C2019
0.069,0.005223345,3122.489494,-1.79495777,0.43345842,4.00336987,0,ceq,C2019
0.069,0.006614741,3113.040184,-1.90112355,0.38591188,4.10429016,0,ceq,C2019
0.069,0.008376776,3103.961351,-1.99730009,0.34749203,4.19537587,0,ceq,C2019
0.069,0.010608184,3092.982867,-2.08784645,0.31531152,4.27978395,0,ceq,C2019
0.069,0.013433993,3080.950903,-2.17424138,0.28770081,4.35938339,0,ceq,C2019
0.069,0.017012543,3070.492138,-2.25608325,0.26361454,4.43532582,0,ceq,C2019
0.069,0.021544347,3057.769406,-2.33684915,0.24220729,4.50889045,0,ceq,C2019
0.069,0.027283334,3036.569328,-2.42043506,0.22307197,4.58037543,0,ceq,C2019
0.069,0.034551073,3014.765077,-2.50173233,0.20608452,4.64917345,0,ceq,C2019
0.069,0.043754794,2991.053871,-2.58232535,0.19081574,4.71603696,0,ceq,C2019
0.069,0.055410203,2959.615286,-2.66585059,0.17702133,4.78121447,0,ceq,C2019
0.069,0.070170383,2923.836459,-2.75016144,0.16460333,4.84438647,0,ceq,C2019
0.069,0.088862382,2894.078907,-2.82946903,0.15334438,4.90592761,0,ceq,C2019
0.069,0.112533558,2857.866985,-2.91158586,0.14306881,4.96617337,0,ceq,C2019
0.069,0.142510267,2807.69849,-3.00065578,0.13377911,5.02448671,0,ceq,C2019
0.069,0.180472177,2760.809711,-3.08534584,0.1255085,5.0799174,0,ceq,C2019
0.069,0.228546386,2699.614178,-3.17770188,0.1180211,5.13334462,0,ceq,C2019
0.069,0.289426612,2623.010529,-3.27746528,0.1114522,5.18308789,0,ceq,C2019
0.069,0.366524124,2538.217382,-3.38035046,0.1057257,5.22890219,0,ceq,C2019
0.069,0.464158883,2440.508192,-3.49009757,0.10079133,5.27041722,0,ceq,C2019
0.069,0.587801607,2326.082,-3.61026625,0.09661577,5.3071674,0,ceq,C2019
0.069,0.744380301,2216.453737,-3.72630596,0.09310181,5.33934843,0,ceq,C2019
0.069,0.942668455,2089.020398,-3.85756907,0.09010849,5.36773245,0,ceq,C2019
0.069,1.19377664,1959.352489,-3.9928065,0.08765929,5.3916682,0,ceq,C2019
0.069,1.51177507,1823.47963,-4.13790822,0.08563959,5.41191447,0,ceq,C2019
0.069,1.91448198,1699.787075,-4.27656648,0.08401473,5.42855261,0,ceq,C2019
0.069,2.42446202,1593.046035,-4.40333016,0.08266169,5.44265487,0,ceq,C2019
0.069,3.07029063,1503.532123,-4.51637008,0.08147492,5.45521546,0,ceq,C2019
0.069,3.88815518,1423.458081,-4.6232418,0.08037324,5.46704035,0,ceq,C2019
0.069,4.92388263,1336.158533,-4.74411247,0.07936981,5.47795266,0,ceq,C2019
0.069,6.23550734,1261.865297,-4.85329566,0.07847905,5.48775584,0,ceq,C2019
0.069,7.89652287,1207.201944,-4.94013107,0.07758837,5.49767002,0,ceq,C2019
0.069,10,1154.270896,-5.03048397,0.07648315,5.51013179,0,ceq,C2019
0.07,0.001,3088.730382,-1.3298133,0.75674674,3.52561179,0,ceq,C2019
0.07,0.00126638,3088.730382,-1.34069241,0.74732946,3.53648841,0,ceq,C2019
0.07,0.001603719,3088.801503,-1.35509318,0.73500096,3.55093652,0,ceq,C2019
0.07,0.002030918,3089.228267,-1.37905137,0.71483236,3.5751041,0,ceq,C2019
0.07,0.002571914,3090.972905,-1.42900897,0.67410557,3.62605666,0,ceq,C2019
0.07,0.003257021,3099.446061,-1.5538662,0.58066722,3.75565867,0,ceq,C2019
0.07,0.004124626,3116.420168,-1.67982828,0.49681138,3.89113129,0,ceq,C2019
0.07,0.005223345,3128.2058,-1.78810515,0.43528911,4.00595983,0,ceq,C2019
0.07,0.006614741,3118.492944,-1.89375866,0.38785026,4.10618721,0,ceq,C2019
0.07,0.008376776,3109.518651,-1.98935338,0.34943064,4.19679223,0,ceq,C2019
0.07,0.010608184,3098.730674,-2.07949973,0.31718799,4.28087929,0,ceq,C2019
0.07,0.013433993,3086.597108,-2.16568972,0.28948367,4.3602669,0,ceq,C2019
0.07,0.017012543,3075.953076,-2.24747589,0.26529397,4.43605866,0,ceq,C2019
0.07,0.021544347,3063.937884,-2.32766724,0.24380038,4.50944627,0,ceq,C2019
0.07,0.027283334,3043.73034,-2.41066261,0.22453723,4.58093588,0,ceq,C2019
0.07,0.034551073,3021.683575,-2.49213091,0.20742054,4.64981013,0,ceq,C2019
0.07,0.043754794,2999.204102,-2.57203312,0.19204279,4.71671641,0,ceq,C2019
0.07,0.055410203,2968.860246,-2.65498343,0.17813466,4.78201627,0,ceq,C2019
0.07,0.070170383,2932.707364,-2.73969637,0.16559135,4.84543704,0,ceq,C2019
0.07,0.088862382,2902.86121,-2.81913423,0.15424514,4.90708933,0,ceq,C2019
0.07,0.112533558,2868.685145,-2.90003808,0.14389159,4.96744146,0,ceq,C2019
0.07,0.142510267,2818.997464,-2.98898049,0.13450805,5.02601574,0,ceq,C2019
0.07,0.180472177,2772.976775,-3.07296878,0.12619515,5.08142908,0,ceq,C2019
0.07,0.228546386,2713.892284,-3.16398591,0.11864578,5.13500959,0,ceq,C2019
0.07,0.289426612,2641.087391,-3.26127636,0.11200131,5.1850662,0,ceq,C2019
0.07,0.366524124,2558.49188,-3.36241652,0.10623014,5.23101862,0,ceq,C2019
0.07,0.464158883,2463.735995,-3.46967573,0.10125116,5.27271392,0,ceq,C2019
0.07,0.587801607,2355.420853,-3.5847586,0.09703209,5.30968304,0,ceq,C2019
0.07,0.744380301,2246.894205,-3.69888659,0.0935017,5.34187448,0,ceq,C2019
0.07,0.942668455,2128.750444,-3.82119596,0.0904841,5.37036848,0,ceq,C2019
0.07,1.19377664,2001.274014,-3.95269411,0.08799812,5.39456636,0,ceq,C2019
0.07,1.51177507,1877.38515,-4.08425665,0.08593932,5.41512887,0,ceq,C2019
0.07,1.91448198,1750.356217,-4.22283555,0.0842842,5.43202012,0,ceq,C2019
0.07,2.42446202,1644.011608,-4.3458366,0.08292586,5.44613242,0,ceq,C2019
0.07,3.07029063,1554.048711,-4.45582898,0.08176794,5.45834616,0,ceq,C2019
0.07,3.88815518,1475.724639,-4.55691259,0.08071551,5.46959829,0,ceq,C2019
0.07,4.92388263,1399.414859,-4.65989545,0.07972307,5.48034427,0,ceq,C2019
0.07,6.23550734,1318.989251,-4.77248153,0.07883308,5.49009531,0,ceq,C2019
0.07,7.89652287,1254.075622,-4.86915663,0.07801961,5.49910471,0,ceq,C2019
0.07,10,1203.661187,-4.9505025,0.07711811,5.50919953,0,ceq,C2019
0.071,0.001,3094.49653,-1.31768817,0.7645388,3.52287402,0,ceq,C2019
0.071,0.00126638,3094.425277,-1.32868288,0.75494563,3.53384166,0,ceq,C2019
0.071,0.001603719,3094.461258,-1.343543,0.74213202,3.54871061,0,ceq,C2019
0.071,0.002030918,3094.710297,-1.36855189,0.72094935,3.57386341,0,ceq,C2019
0.071,0.002571914,3096.42097,-1.42166469,0.67743328,3.62793962,0,ceq,C2019
0.071,0.003257021,3105.175474,-1.55033846,0.5808665,3.76152071,0,ceq,C2019
0.071,0.004124626,3122.434125,-1.67416641,0.49814102,3.89497013,0,ceq,C2019
0.071,0.005223345,3133.913852,-1.78151567,0.43700562,4.00870069,0,ceq,C2019
0.071,0.006614741,3123.8668,-1.88662193,0.38970756,4.10819706,0,ceq,C2019
0.071,0.008376776,3114.99667,-1.98163921,0.35131141,4.1982893,0,ceq,C2019
0.071,0.010608184,3104.394778,-2.07129811,0.31902118,4.28203441,0,ceq,C2019
0.071,0.013433993,3092.20618,-2.15730393,0.29123335,4.36119317,0,ceq,C2019
0.071,0.017012543,3081.328572,-2.23903846,0.26694686,4.43682541,0,ceq,C2019
0.071,0.021544347,3069.871317,-2.31872561,0.24536822,4.51003872,0,ceq,C2019
0.071,0.027283334,3050.801706,-2.40099555,0.22599411,4.58148064,0,ceq,C2019
0.071,0.034551073,3028.539671,-2.48267999,0.20874339,4.65044966,0,ceq,C2019
0.071,0.043754794,3006.659186,-2.56223588,0.1932614,4.71738409,0,ceq,C2019
0.071,0.055410203,2977.898313,-2.64433389,0.17924251,4.78279194,0,ceq,C2019
0.071,0.070170383,2941.629106,-2.72927251,0.16657381,4.8464592,0,ceq,C2019
0.071,0.088862382,2910.821428,-2.80934152,0.15513878,4.90823187,0,ceq,C2019
0.071,0.112533558,2879.039701,-2.88887285,0.14471134,4.96866744,0,ceq,C2019
0.071,0.142510267,2830.541033,-2.97710899,0.13524592,5.02742468,0,ceq,C2019
0.071,0.180472177,2784.505649,-3.06108364,0.12687595,5.08291461,0,ceq,C2019
0.071,0.228546386,2727.872407,-3.15044715,0.11927434,5.13657892,0,ceq,C2019
0.071,0.289426612,2658.936278,-3.24521413,0.11256528,5.18686539,0,ceq,C2019
0.071,0.366524124,2577.973884,-3.3450123,0.10674656,5.23296531,0,ceq,C2019
0.071,0.464158883,2486.755217,-3.44940715,0.10173244,5.27475472,0,ceq,C2019
0.071,0.587801607,2385.538227,-3.55864917,0.09748281,5.31181759,0,ceq,C2019
0.071,0.744380301,2276.492457,-3.67210085,0.09394027,5.34397061,0,ceq,C2019
0.071,0.942668455,2168.366278,-3.78501586,0.09091911,5.37236335,0,ceq,C2019
0.071,1.19377664,2045.563891,-3.91068968,0.08840119,5.39675658,0,ceq,C2019
0.071,1.51177507,1930.356469,-4.03198572,0.0863283,5.41736631,0,ceq,C2019
0.071,1.91448198,1804.753183,-4.16613237,0.08463055,5.43461836,0,ceq,C2019
0.071,2.42446202,1700.699504,-4.2833404,0.08327341,5.44865991,0,ceq,C2019
0.071,3.07029063,1610.248384,-4.39013518,0.08214189,5.46054326,0,ceq,C2019
0.071,3.88815518,1534.878363,-4.48395973,0.08115135,5.47108105,0,ceq,C2019
0.071,4.92388263,1466.628285,-4.57286187,0.08023357,5.48096037,0,ceq,C2019
0.071,6.23550734,1397.944027,-4.66566787,0.0793619,5.49044843,0,ceq,C2019
0.071,7.89652287,1327.123483,-4.76458103,0.07857912,5.49905826,0,ceq,C2019
0.071,10,1266.964772,-4.8532492,0.07785399,5.50711083,0,ceq,C2019
0.072,0.001,3100.273442,-1.30568203,0.77229745,3.52017785,0,ceq,C2019
0.072,0.00126638,3100.202056,-1.31679994,0.76251484,3.53125043,0,ceq,C2019
0.072,0.001603719,3100.130672,-1.332127,0.74920081,3.54655035,0,ceq,C2019
0.072,0.002030918,3100.273442,-1.35824144,0.72693945,3.57275041,0,ceq,C2019
0.072,0.002571914,3101.963914,-1.41478176,0.68040427,3.63021283,0,ceq,C2019
0.072,0.003257021,3110.956032,-1.54669637,0.58115489,3.76716415,0,ceq,C2019
0.072,0.004124626,3128.391089,-1.66850087,0.49949245,3.89869184,0,ceq,C2019
0.072,0.005223345,3139.650865,-1.77494675,0.43872388,4.01136541,0,ceq,C2019
0.072,0.006614741,3129.117179,-1.87956978,0.39154992,4.11017278,0,ceq,C2019
0.072,0.008376776,3120.421728,-1.97401572,0.35317926,4.1997569,0,ceq,C2019
0.072,0.010608184,3110.085944,-2.0631917,0.32084095,4.2831686,0,ceq,C2019
0.072,0.013433993,3097.730507,-2.14901892,0.29296732,4.36211057,0,ceq,C2019
0.072,0.017012543,3086.687579,-2.23072861,0.26858376,4.43758982,0,ceq,C2019
0.072,0.021544347,3075.658098,-2.30997362,0.24692043,4.51063448,0,ceq,C2019
0.072,0.027283334,3057.841619,-2.39145935,0.22743962,4.58201697,0,ceq,C2019
0.072,0.034551073,3035.382315,-2.47332274,0.21005625,4.65107811,0,ceq,C2019
0.072,0.043754794,3013.878101,-2.55263547,0.19447049,4.71804202,0,ceq,C2019
0.072,0.055410203,2986.589585,-2.63392949,0.1803436,4.78354651,0,ceq,C2019
0.072,0.070170383,2950.703365,-2.71883451,0.16755266,4.84744415,0,ceq,C2019
0.072,0.088862382,2918.778937,-2.79965195,0.15602767,4.90934348,0,ceq,C2019
0.072,0.112533558,2888.857543,-2.87803261,0.14552848,4.96985073,0,ceq,C2019
0.072,0.142510267,2842.327286,-2.96509243,0.13599612,5.02869569,0,ceq,C2019
0.072,0.180472177,2795.53458,-3.04958351,0.12755638,5.08434468,0,ceq,C2019
0.072,0.228546386,2741.783791,-3.13700633,0.11991129,5.13802755,0,ceq,C2019
0.072,0.289426612,2676.374077,-3.22943431,0.11314084,5.18850993,0,ceq,C2019
0.072,0.366524124,2596.985493,-3.32793939,0.10728,5.23471018,0,ceq,C2019
0.072,0.464158883,2509.677406,-3.42915939,0.10223865,5.2765171,0,ceq,C2019
0.072,0.587801607,2414.388923,-3.53342221,0.09797323,5.313533,0,ceq,C2019
0.072,0.744380301,2306.505686,-3.64493309,0.09441734,5.34564471,0,ceq,C2019
0.072,0.942668455,2207.024609,-3.74960706,0.09141263,5.37373485,0,ceq,C2019
0.072,1.19377664,2092.762329,-3.86634003,0.0888816,5.39812357,0,ceq,C2019
0.072,1.51177507,1981.939786,-3.98137695,0.08680705,5.41863707,0,ceq,C2019
0.072,1.91448198,1871.910344,-4.0980592,0.08507835,5.43610858,0,ceq,C2019
0.072,2.42446202,1764.485062,-4.21476317,0.08371765,5.45011265,0,ceq,C2019
0.072,3.07029063,1677.870161,-4.31369846,0.0826151,5.46162793,0,ceq,C2019
0.072,3.88815518,1603.073502,-4.40265124,0.08169285,5.47137862,0,ceq,C2019
0.072,4.92388263,1541.547724,-4.47932868,0.08088031,5.48006107,0,ceq,C2019
0.072,6.23550734,1484.602167,-4.55281638,0.08013003,5.48815615,0,ceq,C2019
0.072,7.89652287,1430.15229,-4.62553853,0.079412,5.49597441,0,ceq,C2019
0.072,10,1373.594068,-4.70290694,0.07875003,5.50324522,0,ceq,C2019
0.073,0.001,3106.104537,-1.29364113,0.78014122,3.51739129,0,ceq,C2019
0.073,0.00126638,3105.98962,-1.30492767,0.77011506,3.52862626,0,ceq,C2019
0.073,0.001603719,3105.918103,-1.32071142,0.75629063,3.54435976,0,ceq,C2019
0.073,0.002030918,3105.98962,-1.3479304,0.73293798,3.57160293,0,ceq,C2019
0.073,0.002571914,3107.505602,-1.40798546,0.6832839,3.63253481,0,ceq,C2019
0.073,0.003257021,3116.673424,-1.54252792,0.58179906,3.77219388,0,ceq,C2019
0.073,0.004124626,3134.281705,-1.66261313,0.5010092,3.90204795,0,ceq,C2019
0.073,0.005223345,3145.359024,-1.76820414,0.44053925,4.01377072,0,ceq,C2019
0.073,0.006614741,3134.406148,-1.87244336,0.39344599,4.11196778,0,ceq,C2019
0.073,0.008376776,3125.746187,-1.96639608,0.35507343,4.20110138,0,ceq,C2019
0.073,0.010608184,3115.603706,-2.05513598,0.3226728,4.28421465,0,ceq,C2019
0.073,0.013433993,3103.367118,-2.14074342,0.29470323,4.36296803,0,ceq,C2019
0.073,0.017012543,3091.98502,-2.22249044,0.27021597,4.43831637,0,ceq,C2019
0.073,0.021544347,3081.326861,-2.30136553,0.24846712,4.51120003,0,ceq,C2019
0.073,0.027283334,3064.801002,-2.38203683,0.2288807,4.58251916,0,ceq,C2019
0.073,0.034551073,3042.235518,-2.46401362,0.21136371,4.65167713,0,ceq,C2019
0.073,0.043754794,3021.00202,-2.54317803,0.19567173,4.71868341,0,ceq,C2019
0.073,0.055410203,2995.092089,-2.62374992,0.18143959,4.78427394,0,ceq,C2019
0.073,0.070170383,2959.814841,-2.70845882,0.16852841,4.84839087,0,ceq,C2019
0.073,0.088862382,2926.712604,-2.79001805,0.15691246,4.91042221,0,ceq,C2019
0.073,0.112533558,2898.411205,-2.86744588,0.14634644,4.97097277,0,ceq,C2019
0.073,0.142510267,2854.123948,-2.95310668,0.13674977,5.0298856,0,ceq,C2019
0.073,0.180472177,2806.071296,-3.03843887,0.12823394,5.0857335,0,ceq,C2019
0.073,0.228546386,2755.41395,-3.12374943,0.12055354,5.13937808,0,ceq,C2019
0.073,0.289426612,2693.295905,-3.21395737,0.11372949,5.18999287,0,ceq,C2019
0.073,0.366524124,2615.620033,-3.31107021,0.10782903,5.23626672,0,ceq,C2019
0.073,0.464158883,2532.491559,-3.40891787,0.10277263,5.27798335,0,ceq,C2019
0.073,0.587801607,2441.38018,-3.50943544,0.0985008,5.31485923,0,ceq,C2019
